id,Date,Time,Transaction,Item,Hour,Day_of_Week,Weekend
15944,2/28/2017 0:00,10/23/2018 9:30,7318,NONE,9,Tuesday,Weekday
15945,2/28/2017 0:00,10/23/2018 9:32,7319,Farm House,9,Tuesday,Weekday
15946,2/28/2017 0:00,10/23/2018 9:50,7320,Coffee,9,Tuesday,Weekday
15947,2/28/2017 0:00,10/23/2018 9:50,7320,Tea,9,Tuesday,Weekday
15948,2/28/2017 0:00,10/23/2018 9:50,7320,Toast,9,Tuesday,Weekday
15949,2/28/2017 0:00,10/23/2018 9:54,7321,Baguette,9,Tuesday,Weekday
15950,2/28/2017 0:00,10/23/2018 9:59,7322,Baguette,9,Tuesday,Weekday
15951,2/28/2017 0:00,10/23/2018 9:59,7322,Pastry,9,Tuesday,Weekday
15952,2/28/2017 0:00,10/23/2018 9:59,7322,Cake,9,Tuesday,Weekday
15953,2/28/2017 0:00,10/23/2018 9:59,7322,Truffles,9,Tuesday,Weekday
15954,2/28/2017 0:00,10/23/2018 9:59,7322,Coffee,9,Tuesday,Weekday
15955,2/28/2017 0:00,10/23/2018 10:08,7323,Coffee,10,Tuesday,Weekday
15956,2/28/2017 0:00,10/23/2018 10:24,7324,Coke,10,Tuesday,Weekday
15957,2/28/2017 0:00,10/23/2018 10:24,7324,Bread,10,Tuesday,Weekday
15958,2/28/2017 0:00,10/23/2018 10:28,7325,Bread,10,Tuesday,Weekday
15959,2/28/2017 0:00,10/23/2018 10:28,7325,Cookies,10,Tuesday,Weekday
15960,2/28/2017 0:00,10/23/2018 10:34,7326,Bread,10,Tuesday,Weekday
15961,2/28/2017 0:00,10/23/2018 10:34,7326,Bread,10,Tuesday,Weekday
15962,2/28/2017 0:00,10/23/2018 10:40,7327,Pastry,10,Tuesday,Weekday
15963,2/28/2017 0:00,10/23/2018 10:40,7327,Coffee,10,Tuesday,Weekday
15964,2/28/2017 0:00,10/23/2018 10:40,7327,Coffee,10,Tuesday,Weekday
15965,2/28/2017 0:00,10/23/2018 10:41,7328,NONE,10,Tuesday,Weekday
15966,2/28/2017 0:00,10/23/2018 10:41,7328,Bread,10,Tuesday,Weekday
15967,2/28/2017 0:00,10/23/2018 10:58,7329,Bread,10,Tuesday,Weekday
15968,2/28/2017 0:00,10/23/2018 10:58,7329,Bread,10,Tuesday,Weekday
15969,2/28/2017 0:00,10/23/2018 10:58,7329,Bread,10,Tuesday,Weekday
15970,2/28/2017 0:00,10/23/2018 11:16,7330,Coffee,11,Tuesday,Weekday
15971,2/28/2017 0:00,10/23/2018 11:16,7330,Coffee,11,Tuesday,Weekday
15972,2/28/2017 0:00,10/23/2018 11:16,7330,Bread,11,Tuesday,Weekday
15973,2/28/2017 0:00,10/23/2018 11:18,7331,Bread,11,Tuesday,Weekday
15974,2/28/2017 0:00,10/23/2018 11:18,7331,Bread,11,Tuesday,Weekday
15975,2/28/2017 0:00,10/23/2018 11:18,7331,Tea,11,Tuesday,Weekday
15976,2/28/2017 0:00,10/23/2018 11:18,7331,Pastry,11,Tuesday,Weekday
15977,2/28/2017 0:00,10/23/2018 11:30,7332,Coffee,11,Tuesday,Weekday
15978,2/28/2017 0:00,10/23/2018 11:30,7332,Bread,11,Tuesday,Weekday
15979,2/28/2017 0:00,10/23/2018 11:37,7333,Scandinavian,11,Tuesday,Weekday
15980,2/28/2017 0:00,10/23/2018 11:40,7334,Coffee,11,Tuesday,Weekday
15981,2/28/2017 0:00,10/23/2018 11:40,7334,Bread,11,Tuesday,Weekday
15982,2/28/2017 0:00,10/23/2018 11:55,7335,Coffee,11,Tuesday,Weekday
15983,2/28/2017 0:00,10/23/2018 11:55,7335,Coffee,11,Tuesday,Weekday
15984,2/28/2017 0:00,10/23/2018 11:55,7336,Bread,11,Tuesday,Weekday
15985,2/28/2017 0:00,10/23/2018 12:08,7337,Baguette,12,Tuesday,Weekday
15986,2/28/2017 0:00,10/23/2018 12:24,7338,Jammie Dodgers,12,Tuesday,Weekday
15987,2/28/2017 0:00,10/23/2018 12:24,7338,Bread,12,Tuesday,Weekday
15988,2/28/2017 0:00,10/23/2018 12:35,7339,Coffee,12,Tuesday,Weekday
15989,2/28/2017 0:00,10/23/2018 12:51,7340,Bread,12,Tuesday,Weekday
15990,2/28/2017 0:00,10/23/2018 13:26,7341,Mineral water,13,Tuesday,Weekday
15991,2/28/2017 0:00,10/23/2018 13:26,7341,Coffee,13,Tuesday,Weekday
15992,2/28/2017 0:00,10/23/2018 13:26,7341,Soup,13,Tuesday,Weekday
15993,2/28/2017 0:00,10/23/2018 13:32,7342,Bread,13,Tuesday,Weekday
15994,2/28/2017 0:00,10/23/2018 13:32,7342,Pastry,13,Tuesday,Weekday
15995,2/28/2017 0:00,10/23/2018 13:32,7343,Tea,13,Tuesday,Weekday
15996,2/28/2017 0:00,10/23/2018 13:32,7343,Cookies,13,Tuesday,Weekday
15997,2/28/2017 0:00,10/23/2018 13:36,7344,Coffee,13,Tuesday,Weekday
15998,2/28/2017 0:00,10/23/2018 13:38,7345,Coffee,13,Tuesday,Weekday
15999,2/28/2017 0:00,10/23/2018 13:44,7346,Coffee,13,Tuesday,Weekday
16000,2/28/2017 0:00,10/23/2018 13:44,7346,Coke,13,Tuesday,Weekday
16001,2/28/2017 0:00,10/23/2018 13:44,7346,Sandwich,13,Tuesday,Weekday
16002,2/28/2017 0:00,10/23/2018 13:44,7346,Soup,13,Tuesday,Weekday
16003,2/28/2017 0:00,10/23/2018 14:02,7347,Coffee,14,Tuesday,Weekday
16004,2/28/2017 0:00,10/23/2018 14:02,7347,Farm House,14,Tuesday,Weekday
16005,2/28/2017 0:00,10/23/2018 14:17,7348,Baguette,14,Tuesday,Weekday
16006,2/28/2017 0:00,10/23/2018 14:17,7348,Scandinavian,14,Tuesday,Weekday
16007,2/28/2017 0:00,10/23/2018 14:17,7348,Pastry,14,Tuesday,Weekday
16008,2/28/2017 0:00,10/23/2018 14:19,7349,Hot chocolate,14,Tuesday,Weekday
16009,2/28/2017 0:00,10/23/2018 14:19,7349,Tea,14,Tuesday,Weekday
16010,2/28/2017 0:00,10/23/2018 14:19,7349,Sandwich,14,Tuesday,Weekday
16011,2/28/2017 0:00,10/23/2018 14:19,7349,Sandwich,14,Tuesday,Weekday
16012,2/28/2017 0:00,10/23/2018 14:19,7349,NONE,14,Tuesday,Weekday
16013,2/28/2017 0:00,10/23/2018 14:20,7350,Coffee,14,Tuesday,Weekday
16014,2/28/2017 0:00,10/23/2018 14:45,7351,Tea,14,Tuesday,Weekday
16015,2/28/2017 0:00,10/23/2018 14:45,7351,Cake,14,Tuesday,Weekday
16016,2/28/2017 0:00,10/23/2018 15:07,7352,Coffee,15,Tuesday,Weekday
16017,2/28/2017 0:00,10/23/2018 15:07,7352,Coffee,15,Tuesday,Weekday
16018,2/28/2017 0:00,10/23/2018 15:07,7352,Alfajores,15,Tuesday,Weekday
16019,2/28/2017 0:00,10/23/2018 15:07,7352,Pastry,15,Tuesday,Weekday
16020,2/28/2017 0:00,10/23/2018 15:10,7353,Coffee,15,Tuesday,Weekday
16021,2/28/2017 0:00,10/23/2018 15:10,7353,Hot chocolate,15,Tuesday,Weekday
16022,2/28/2017 0:00,10/23/2018 15:26,7354,Coffee,15,Tuesday,Weekday
16023,2/28/2017 0:00,10/23/2018 15:26,7354,Coffee,15,Tuesday,Weekday
16024,2/28/2017 0:00,10/23/2018 15:26,7354,Coffee,15,Tuesday,Weekday
16025,2/28/2017 0:00,10/23/2018 15:34,7355,Coffee,15,Tuesday,Weekday
16026,2/28/2017 0:00,10/23/2018 15:34,7355,Sandwich,15,Tuesday,Weekday
16027,2/28/2017 0:00,10/23/2018 15:57,7356,Tea,15,Tuesday,Weekday
16028,2/28/2017 0:00,10/23/2018 15:57,7356,Tea,15,Tuesday,Weekday
16029,2/28/2017 0:00,10/23/2018 15:57,7356,Bread,15,Tuesday,Weekday
16030,2/28/2017 0:00,10/23/2018 15:57,7356,Alfajores,15,Tuesday,Weekday
16031,2/28/2017 0:00,10/23/2018 15:57,7356,Bread,15,Tuesday,Weekday
16032,2/28/2017 0:00,10/23/2018 15:57,7356,Spanish Brunch,15,Tuesday,Weekday
16033,2/28/2017 0:00,10/23/2018 16:00,7357,Hot chocolate,16,Tuesday,Weekday
16034,2/28/2017 0:00,10/23/2018 16:00,7357,Coffee,16,Tuesday,Weekday
16035,2/28/2017 0:00,10/23/2018 16:00,7357,Coffee,16,Tuesday,Weekday
16036,2/28/2017 0:00,10/23/2018 16:00,7357,Cookies,16,Tuesday,Weekday
16037,2/28/2017 0:00,10/23/2018 16:06,7358,Coffee,16,Tuesday,Weekday
16038,2/28/2017 0:00,10/23/2018 16:06,7358,Cake,16,Tuesday,Weekday
16039,2/28/2017 0:00,10/23/2018 16:28,7359,Tea,16,Tuesday,Weekday
16040,2/28/2017 0:00,10/23/2018 16:28,7359,Cookies,16,Tuesday,Weekday
16041,2/28/2017 0:00,10/23/2018 16:34,7360,Smoothies,16,Tuesday,Weekday
16042,2/28/2017 0:00,10/23/2018 16:34,7360,Cake,16,Tuesday,Weekday
16043,2/28/2017 0:00,10/23/2018 16:34,7360,Coffee,16,Tuesday,Weekday
16044,2/28/2017 0:00,10/23/2018 16:34,7360,Bread,16,Tuesday,Weekday
16045,2/28/2017 0:00,10/23/2018 16:47,7361,Bread,16,Tuesday,Weekday
16046,2/28/2017 0:00,10/23/2018 16:59,7362,Bread,16,Tuesday,Weekday
16047,2/28/2017 0:00,10/23/2018 17:00,7363,Vegan Feast,17,Tuesday,Weekday
16048,2/28/2017 0:00,10/23/2018 17:28,7364,Coffee,17,Tuesday,Weekday
16049,2/28/2017 0:00,10/23/2018 17:28,7364,Coffee,17,Tuesday,Weekday
16050,2/28/2017 0:00,10/23/2018 17:28,7364,Cake,17,Tuesday,Weekday
16051,2/28/2017 0:00,10/23/2018 17:28,7364,Cake,17,Tuesday,Weekday
16052,2/28/2017 0:00,10/23/2018 17:30,7365,Hot chocolate,17,Tuesday,Weekday
16053,2/28/2017 0:00,10/23/2018 17:30,7365,Tea,17,Tuesday,Weekday
16054,2/28/2017 0:00,10/23/2018 17:30,7365,Pastry,17,Tuesday,Weekday
16055,2/28/2017 0:00,10/23/2018 17:31,7366,Cake,17,Tuesday,Weekday
16056,2/28/2017 0:00,10/23/2018 17:31,7366,Coffee,17,Tuesday,Weekday
16057,2/28/2017 0:00,10/23/2018 17:31,7366,Hot chocolate,17,Tuesday,Weekday
16058,2/28/2017 0:00,10/23/2018 17:33,7367,Bread,17,Tuesday,Weekday
16059,2/28/2017 0:00,10/23/2018 17:33,7367,Tea,17,Tuesday,Weekday
16060,2/28/2017 0:00,10/23/2018 17:33,7367,Coffee,17,Tuesday,Weekday
16061,3/1/2017 0:00,10/23/2018 9:24,7368,Coffee,9,Wednesday,Weekday
16062,3/1/2017 0:00,10/23/2018 9:34,7369,Coffee,9,Wednesday,Weekday
16063,3/1/2017 0:00,10/23/2018 9:45,7370,Coffee,9,Wednesday,Weekday
16064,3/1/2017 0:00,10/23/2018 9:45,7370,Tea,9,Wednesday,Weekday
16065,3/1/2017 0:00,10/23/2018 9:45,7370,Toast,9,Wednesday,Weekday
16066,3/1/2017 0:00,10/23/2018 9:46,7371,Coffee,9,Wednesday,Weekday
16067,3/1/2017 0:00,10/23/2018 9:46,7371,Coffee,9,Wednesday,Weekday
16068,3/1/2017 0:00,10/23/2018 9:54,7372,Bread,9,Wednesday,Weekday
16069,3/1/2017 0:00,10/23/2018 9:57,7373,Coffee,9,Wednesday,Weekday
16070,3/1/2017 0:00,10/23/2018 9:57,7373,Coffee,9,Wednesday,Weekday
16071,3/1/2017 0:00,10/23/2018 9:57,7373,Alfajores,9,Wednesday,Weekday
16072,3/1/2017 0:00,10/23/2018 9:57,7373,Pastry,9,Wednesday,Weekday
16073,3/1/2017 0:00,10/23/2018 9:57,7373,Pastry,9,Wednesday,Weekday
16074,3/1/2017 0:00,10/23/2018 9:57,7373,Juice,9,Wednesday,Weekday
16075,3/1/2017 0:00,10/23/2018 10:09,7374,Coffee,10,Wednesday,Weekday
16076,3/1/2017 0:00,10/23/2018 10:09,7374,Baguette,10,Wednesday,Weekday
16077,3/1/2017 0:00,10/23/2018 10:27,7375,Coffee,10,Wednesday,Weekday
16078,3/1/2017 0:00,10/23/2018 10:27,7375,Coffee,10,Wednesday,Weekday
16079,3/1/2017 0:00,10/23/2018 10:27,7375,Cake,10,Wednesday,Weekday
16080,3/1/2017 0:00,10/23/2018 10:27,7375,Pastry,10,Wednesday,Weekday
16081,3/1/2017 0:00,10/23/2018 10:28,7376,Tea,10,Wednesday,Weekday
16082,3/1/2017 0:00,10/23/2018 10:28,7376,Coffee,10,Wednesday,Weekday
16083,3/1/2017 0:00,10/23/2018 10:36,7377,Bread,10,Wednesday,Weekday
16084,3/1/2017 0:00,10/23/2018 10:36,7377,Pastry,10,Wednesday,Weekday
16085,3/1/2017 0:00,10/23/2018 10:37,7378,Bread,10,Wednesday,Weekday
16086,3/1/2017 0:00,10/23/2018 10:37,7378,Pastry,10,Wednesday,Weekday
16087,3/1/2017 0:00,10/23/2018 11:10,7379,Vegan mincepie,11,Wednesday,Weekday
16088,3/1/2017 0:00,10/23/2018 11:10,7379,Coffee,11,Wednesday,Weekday
16089,3/1/2017 0:00,10/23/2018 11:10,7379,Baguette,11,Wednesday,Weekday
16090,3/1/2017 0:00,10/23/2018 11:20,7380,Baguette,11,Wednesday,Weekday
16091,3/1/2017 0:00,10/23/2018 11:34,7381,Bread,11,Wednesday,Weekday
16092,3/1/2017 0:00,10/23/2018 11:34,7381,Coffee,11,Wednesday,Weekday
16093,3/1/2017 0:00,10/23/2018 11:34,7381,Tea,11,Wednesday,Weekday
16094,3/1/2017 0:00,10/23/2018 11:35,7382,Coffee,11,Wednesday,Weekday
16095,3/1/2017 0:00,10/23/2018 11:35,7382,Cake,11,Wednesday,Weekday
16096,3/1/2017 0:00,10/23/2018 11:35,7382,Cake,11,Wednesday,Weekday
16097,3/1/2017 0:00,10/23/2018 11:35,7382,Toast,11,Wednesday,Weekday
16098,3/1/2017 0:00,10/23/2018 11:35,7382,Juice,11,Wednesday,Weekday
16099,3/1/2017 0:00,10/23/2018 12:01,7383,Hot chocolate,12,Wednesday,Weekday
16100,3/1/2017 0:00,10/23/2018 12:01,7383,Truffles,12,Wednesday,Weekday
16101,3/1/2017 0:00,10/23/2018 12:01,7384,Coffee,12,Wednesday,Weekday
16102,3/1/2017 0:00,10/23/2018 12:01,7384,Toast,12,Wednesday,Weekday
16103,3/1/2017 0:00,10/23/2018 12:05,7385,Hot chocolate,12,Wednesday,Weekday
16104,3/1/2017 0:00,10/23/2018 12:05,7385,NONE,12,Wednesday,Weekday
16105,3/1/2017 0:00,10/23/2018 12:06,7386,Bread,12,Wednesday,Weekday
16106,3/1/2017 0:00,10/23/2018 12:15,7387,NONE,12,Wednesday,Weekday
16107,3/1/2017 0:00,10/23/2018 12:15,7387,Tea,12,Wednesday,Weekday
16108,3/1/2017 0:00,10/23/2018 12:45,7388,Chicken Stew,12,Wednesday,Weekday
16109,3/1/2017 0:00,10/23/2018 12:45,7389,Chicken Stew,12,Wednesday,Weekday
16110,3/1/2017 0:00,10/23/2018 12:53,7390,Soup,12,Wednesday,Weekday
16111,3/1/2017 0:00,10/23/2018 12:53,7390,Chicken Stew,12,Wednesday,Weekday
16112,3/1/2017 0:00,10/23/2018 12:53,7390,Tea,12,Wednesday,Weekday
16113,3/1/2017 0:00,10/23/2018 12:53,7390,Tea,12,Wednesday,Weekday
16114,3/1/2017 0:00,10/23/2018 12:53,7390,Bread,12,Wednesday,Weekday
16115,3/1/2017 0:00,10/23/2018 13:00,7391,Bread,13,Wednesday,Weekday
16116,3/1/2017 0:00,10/23/2018 13:00,7391,Pastry,13,Wednesday,Weekday
16117,3/1/2017 0:00,10/23/2018 13:12,7392,Mineral water,13,Wednesday,Weekday
16118,3/1/2017 0:00,10/23/2018 13:12,7392,NONE,13,Wednesday,Weekday
16119,3/1/2017 0:00,10/23/2018 13:12,7392,Salad,13,Wednesday,Weekday
16120,3/1/2017 0:00,10/23/2018 13:20,7393,NONE,13,Wednesday,Weekday
16121,3/1/2017 0:00,10/23/2018 13:20,7393,Duck egg,13,Wednesday,Weekday
16122,3/1/2017 0:00,10/23/2018 13:20,7393,Sandwich,13,Wednesday,Weekday
16123,3/1/2017 0:00,10/23/2018 13:20,7393,Soup,13,Wednesday,Weekday
16124,3/1/2017 0:00,10/23/2018 13:20,7393,Truffles,13,Wednesday,Weekday
16125,3/1/2017 0:00,10/23/2018 13:20,7393,Coffee,13,Wednesday,Weekday
16126,3/1/2017 0:00,10/23/2018 14:48,7394,Coffee,14,Wednesday,Weekday
16127,3/1/2017 0:00,10/23/2018 14:48,7394,Bread,14,Wednesday,Weekday
16128,3/1/2017 0:00,10/23/2018 14:51,7395,Hot chocolate,14,Wednesday,Weekday
16129,3/1/2017 0:00,10/23/2018 14:51,7395,Sandwich,14,Wednesday,Weekday
16130,3/1/2017 0:00,10/23/2018 14:52,7396,Bread,14,Wednesday,Weekday
16131,3/1/2017 0:00,10/23/2018 15:08,7397,Coffee,15,Wednesday,Weekday
16132,3/1/2017 0:00,10/23/2018 15:08,7397,Coffee,15,Wednesday,Weekday
16133,3/1/2017 0:00,10/23/2018 15:08,7397,Tea,15,Wednesday,Weekday
16134,3/1/2017 0:00,10/23/2018 15:08,7397,Tea,15,Wednesday,Weekday
16135,3/1/2017 0:00,10/23/2018 15:08,7397,Soup,15,Wednesday,Weekday
16136,3/1/2017 0:00,10/23/2018 15:08,7397,Chicken Stew,15,Wednesday,Weekday
16137,3/1/2017 0:00,10/23/2018 15:08,7397,Cake,15,Wednesday,Weekday
16138,3/1/2017 0:00,10/23/2018 15:08,7397,Cake,15,Wednesday,Weekday
16139,3/1/2017 0:00,10/23/2018 15:12,7398,Cookies,15,Wednesday,Weekday
16140,3/1/2017 0:00,10/23/2018 15:12,7398,Coffee,15,Wednesday,Weekday
16141,3/1/2017 0:00,10/23/2018 15:26,7399,Farm House,15,Wednesday,Weekday
16142,3/1/2017 0:00,10/23/2018 15:41,7400,Coffee,15,Wednesday,Weekday
16143,3/1/2017 0:00,10/23/2018 15:41,7400,Coffee,15,Wednesday,Weekday
16144,3/1/2017 0:00,10/23/2018 15:41,7400,Bread,15,Wednesday,Weekday
16145,3/1/2017 0:00,10/23/2018 15:58,7401,Tea,15,Wednesday,Weekday
16146,3/1/2017 0:00,10/23/2018 15:58,7401,Coke,15,Wednesday,Weekday
16147,3/1/2017 0:00,10/23/2018 15:58,7401,Truffles,15,Wednesday,Weekday
16148,3/1/2017 0:00,10/23/2018 15:58,7401,Bread,15,Wednesday,Weekday
16149,3/1/2017 0:00,10/23/2018 16:35,7402,Bread,16,Wednesday,Weekday
16150,3/1/2017 0:00,10/23/2018 16:53,7403,Cake,16,Wednesday,Weekday
16151,3/1/2017 0:00,10/23/2018 16:53,7403,Bread,16,Wednesday,Weekday
16152,3/1/2017 0:00,10/23/2018 16:53,7403,Tea,16,Wednesday,Weekday
16153,3/1/2017 0:00,10/23/2018 16:57,7404,Bread,16,Wednesday,Weekday
16154,3/1/2017 0:00,10/23/2018 16:57,7404,Smoothies,16,Wednesday,Weekday
16155,3/1/2017 0:00,10/23/2018 17:07,7405,Coffee,17,Wednesday,Weekday
16156,3/2/2017 0:00,10/23/2018 8:33,7406,Coffee,8,Thursday,Weekday
16157,3/2/2017 0:00,10/23/2018 8:33,7406,Juice,8,Thursday,Weekday
16158,3/2/2017 0:00,10/23/2018 8:59,7407,NONE,8,Thursday,Weekday
16159,3/2/2017 0:00,10/23/2018 8:59,7407,Coffee,8,Thursday,Weekday
16160,3/2/2017 0:00,10/23/2018 9:16,7408,Bread,9,Thursday,Weekday
16161,3/2/2017 0:00,10/23/2018 9:20,7409,Tea,9,Thursday,Weekday
16162,3/2/2017 0:00,10/23/2018 9:20,7409,Toast,9,Thursday,Weekday
16163,3/2/2017 0:00,10/23/2018 9:20,7409,Coffee,9,Thursday,Weekday
16164,3/2/2017 0:00,10/23/2018 9:26,7410,Jam,9,Thursday,Weekday
16165,3/2/2017 0:00,10/23/2018 9:26,7410,Bread,9,Thursday,Weekday
16166,3/2/2017 0:00,10/23/2018 9:28,7411,Coffee,9,Thursday,Weekday
16167,3/2/2017 0:00,10/23/2018 9:28,7411,Pastry,9,Thursday,Weekday
16168,3/2/2017 0:00,10/23/2018 9:50,7412,Bread,9,Thursday,Weekday
16169,3/2/2017 0:00,10/23/2018 9:58,7413,Bread,9,Thursday,Weekday
16170,3/2/2017 0:00,10/23/2018 10:00,7414,Tea,10,Thursday,Weekday
16171,3/2/2017 0:00,10/23/2018 10:00,7414,Cake,10,Thursday,Weekday
16172,3/2/2017 0:00,10/23/2018 10:36,7415,Bread,10,Thursday,Weekday
16173,3/2/2017 0:00,10/23/2018 10:36,7415,Hot chocolate,10,Thursday,Weekday
16174,3/2/2017 0:00,10/23/2018 11:04,7416,Coffee,11,Thursday,Weekday
16175,3/2/2017 0:00,10/23/2018 11:04,7416,Coffee,11,Thursday,Weekday
16176,3/2/2017 0:00,10/23/2018 11:04,7416,Cake,11,Thursday,Weekday
16177,3/2/2017 0:00,10/23/2018 11:11,7417,Bread,11,Thursday,Weekday
16178,3/2/2017 0:00,10/23/2018 11:11,7417,Pastry,11,Thursday,Weekday
16179,3/2/2017 0:00,10/23/2018 11:11,7417,Hot chocolate,11,Thursday,Weekday
16180,3/2/2017 0:00,10/23/2018 11:11,7417,Coffee,11,Thursday,Weekday
16181,3/2/2017 0:00,10/23/2018 11:12,7418,Hot chocolate,11,Thursday,Weekday
16182,3/2/2017 0:00,10/23/2018 11:12,7418,Coffee,11,Thursday,Weekday
16183,3/2/2017 0:00,10/23/2018 11:12,7418,Cake,11,Thursday,Weekday
16184,3/2/2017 0:00,10/23/2018 11:13,7419,Coffee,11,Thursday,Weekday
16185,3/2/2017 0:00,10/23/2018 11:13,7419,Toast,11,Thursday,Weekday
16186,3/2/2017 0:00,10/23/2018 11:57,7420,Cake,11,Thursday,Weekday
16187,3/2/2017 0:00,10/23/2018 11:57,7420,Coffee,11,Thursday,Weekday
16188,3/2/2017 0:00,10/23/2018 12:04,7421,Pastry,12,Thursday,Weekday
16189,3/2/2017 0:00,10/23/2018 12:04,7421,Pastry,12,Thursday,Weekday
16190,3/2/2017 0:00,10/23/2018 12:04,7421,Bread,12,Thursday,Weekday
16191,3/2/2017 0:00,10/23/2018 12:07,7423,Coffee,12,Thursday,Weekday
16192,3/2/2017 0:00,10/23/2018 12:07,7423,Coffee,12,Thursday,Weekday
16193,3/2/2017 0:00,10/23/2018 12:07,7423,Tea,12,Thursday,Weekday
16194,3/2/2017 0:00,10/23/2018 12:08,7424,Coffee,12,Thursday,Weekday
16195,3/2/2017 0:00,10/23/2018 12:08,7424,Coffee,12,Thursday,Weekday
16196,3/2/2017 0:00,10/23/2018 12:08,7424,Baguette,12,Thursday,Weekday
16197,3/2/2017 0:00,10/23/2018 12:16,7425,Coffee,12,Thursday,Weekday
16198,3/2/2017 0:00,10/23/2018 12:16,7425,Coffee,12,Thursday,Weekday
16199,3/2/2017 0:00,10/23/2018 12:16,7425,Pastry,12,Thursday,Weekday
16200,3/2/2017 0:00,10/23/2018 12:22,7426,Bread,12,Thursday,Weekday
16201,3/2/2017 0:00,10/23/2018 12:22,7426,Pastry,12,Thursday,Weekday
16202,3/2/2017 0:00,10/23/2018 12:49,7427,Bread,12,Thursday,Weekday
16203,3/2/2017 0:00,10/23/2018 13:21,7428,Coffee,13,Thursday,Weekday
16204,3/2/2017 0:00,10/23/2018 13:21,7428,Coffee,13,Thursday,Weekday
16205,3/2/2017 0:00,10/23/2018 13:21,7428,Cookies,13,Thursday,Weekday
16206,3/2/2017 0:00,10/23/2018 13:22,7429,Coffee,13,Thursday,Weekday
16207,3/2/2017 0:00,10/23/2018 13:22,7429,Sandwich,13,Thursday,Weekday
16208,3/2/2017 0:00,10/23/2018 13:23,7430,Tea,13,Thursday,Weekday
16209,3/2/2017 0:00,10/23/2018 13:39,7431,Bread,13,Thursday,Weekday
16210,3/2/2017 0:00,10/23/2018 13:48,7432,Bread,13,Thursday,Weekday
16211,3/2/2017 0:00,10/23/2018 13:53,7433,Tea,13,Thursday,Weekday
16212,3/2/2017 0:00,10/23/2018 13:53,7433,Tea,13,Thursday,Weekday
16213,3/2/2017 0:00,10/23/2018 14:10,7434,Bread,14,Thursday,Weekday
16214,3/2/2017 0:00,10/23/2018 14:36,7435,Coffee,14,Thursday,Weekday
16215,3/2/2017 0:00,10/23/2018 14:36,7435,Coffee,14,Thursday,Weekday
16216,3/2/2017 0:00,10/23/2018 14:40,7436,Chicken Stew,14,Thursday,Weekday
16217,3/2/2017 0:00,10/23/2018 14:47,7437,Coffee,14,Thursday,Weekday
16218,3/2/2017 0:00,10/23/2018 14:47,7437,Sandwich,14,Thursday,Weekday
16219,3/2/2017 0:00,10/23/2018 15:26,7438,Coffee,15,Thursday,Weekday
16220,3/2/2017 0:00,10/23/2018 15:26,7438,Hot chocolate,15,Thursday,Weekday
16221,3/2/2017 0:00,10/23/2018 15:26,7438,Bread,15,Thursday,Weekday
16222,3/2/2017 0:00,10/23/2018 15:26,7438,Pastry,15,Thursday,Weekday
16223,3/2/2017 0:00,10/23/2018 15:44,7439,Coffee,15,Thursday,Weekday
16224,3/2/2017 0:00,10/23/2018 15:44,7439,Coffee,15,Thursday,Weekday
16225,3/2/2017 0:00,10/23/2018 15:44,7439,Bread,15,Thursday,Weekday
16226,3/2/2017 0:00,10/23/2018 15:46,7440,Coffee,15,Thursday,Weekday
16227,3/2/2017 0:00,10/23/2018 15:46,7440,Coffee,15,Thursday,Weekday
16228,3/2/2017 0:00,10/23/2018 15:46,7440,Coffee,15,Thursday,Weekday
16229,3/2/2017 0:00,10/23/2018 15:46,7440,Bread,15,Thursday,Weekday
16230,3/2/2017 0:00,10/23/2018 15:46,7441,Hot chocolate,15,Thursday,Weekday
16231,3/2/2017 0:00,10/23/2018 15:46,7441,Pastry,15,Thursday,Weekday
16232,3/2/2017 0:00,10/23/2018 15:47,7442,Coffee,15,Thursday,Weekday
16233,3/2/2017 0:00,10/23/2018 15:47,7442,Hot chocolate,15,Thursday,Weekday
16234,3/2/2017 0:00,10/23/2018 15:51,7443,Coffee,15,Thursday,Weekday
16235,3/2/2017 0:00,10/23/2018 15:51,7443,Tea,15,Thursday,Weekday
16236,3/2/2017 0:00,10/23/2018 16:03,7444,Tea,16,Thursday,Weekday
16237,3/2/2017 0:00,10/23/2018 16:03,7444,Tea,16,Thursday,Weekday
16238,3/2/2017 0:00,10/23/2018 16:10,7445,Coffee,16,Thursday,Weekday
16239,3/2/2017 0:00,10/23/2018 16:10,7445,Cake,16,Thursday,Weekday
16240,3/2/2017 0:00,10/23/2018 16:21,7446,Coffee,16,Thursday,Weekday
16241,3/2/2017 0:00,10/23/2018 16:21,7446,Cake,16,Thursday,Weekday
16242,3/2/2017 0:00,10/23/2018 16:24,7447,Muffin,16,Thursday,Weekday
16243,3/2/2017 0:00,10/23/2018 16:24,7447,Bread,16,Thursday,Weekday
16244,3/2/2017 0:00,10/23/2018 16:25,7448,Tea,16,Thursday,Weekday
16245,3/2/2017 0:00,10/23/2018 16:25,7448,Tea,16,Thursday,Weekday
16246,3/2/2017 0:00,10/23/2018 16:25,7448,Pastry,16,Thursday,Weekday
16247,3/2/2017 0:00,10/23/2018 16:41,7449,Cake,16,Thursday,Weekday
16248,3/2/2017 0:00,10/23/2018 16:54,7450,Bread,16,Thursday,Weekday
16249,3/2/2017 0:00,10/23/2018 16:54,7451,Bread,16,Thursday,Weekday
